Chromosome	Position	Coverage	# methylated	% methylated	# overlap	Gene ID	Distance from target	Gene feature	Associated Gene Name	Description	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	# overlap	Repeats region	Type	# overlap	CpG islands region	Interval shift	Type
22	58996431	33	28	84.8	1	ENSBTAG00000004014	0	intron	FBLN2	fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601]	22	58990282	59038424	-1	1	22:58996429-58996537	LINE	2	22:58994880-58995141	shore	CpG:
22	59058903	33	0	0											1	22:59058871-59058906	Low_complexity	1	22:59058666-59058982	island	CpG:
22	59078475	16	16	100														1	22:59079534-59079868	shore	CpG:
22	59078475	16	16	100														2	22:59076248-59076786	shore	CpG:
22	59081560	20	9	45	1	ENSBTAG00000007208	-8073		HDAC11	histone deacetylase 11  [Source:RefSeq peptide;Acc:NP_001095526]	22	59089634	59103701	-1				1	22:59079534-59079868	shore	CpG:
22	59102517	16	12	75	1	ENSBTAG00000007208	0	promoter	HDAC11	histone deacetylase 11  [Source:RefSeq peptide;Acc:NP_001095526]	22	59089634	59103701	-1				1	22:59103233-59103540	shore	CpG:
22	59102517	16	12	75	2	ENSBTAG00000007208	0	intron	HDAC11	histone deacetylase 11  [Source:RefSeq peptide;Acc:NP_001095526]	22	59089634	59103701	-1				1	22:59103233-59103540	shore	CpG:
22	59173526	34	18	52.9	1	ENSBTAG00000003665	0	intron	NUP210	nuclear pore membrane glycoprotein 210 precursor  [Source:RefSeq peptide;Acc:NP_001178390]	22	59167799	59244357	1							
22	59268912	40	5	12.5														1	22:59268657-59268918	island	CpG:
22	59287221	27	10	37														1	22:59285069-59285327	shore	CpG:
22	59320582	14	7	50											1	22:59319797-59320826	LINE	1	22:59321162-59321634	shore	CpG:
22	59340145	19	15	78.9														1	22:59339637-59340169	island	CpG:
22	59382774	20	6	30														1	22:59383141-59383358	shore	CpG:
22	59489021	36	33	91.6	1	ENSBTAG00000003237	0	intron	IQSEC1	IQ motif and SEC7 domain-containing protein 1  [Source:RefSeq peptide;Acc:NP_001193743]	22	59460406	59549010	1				1	22:59488330-59489522	island	CpG:
22	59527061	22	18	81.8	1	ENSBTAG00000003237	0	intron	IQSEC1	IQ motif and SEC7 domain-containing protein 1  [Source:RefSeq peptide;Acc:NP_001193743]	22	59460406	59549010	1				1	22:59526239-59528520	island	CpG:
22	59546516	22	22	100	1	ENSBTAG00000003237	0	intron	IQSEC1	IQ motif and SEC7 domain-containing protein 1  [Source:RefSeq peptide;Acc:NP_001193743]	22	59460406	59549010	1				1	22:59546296-59549277	island	CpG:
22	59592302	10	10	100	1	ENSBTAG00000003242	0	intron	ACAD9	acyl-CoA dehydrogenase family member 9, mitochondrial  [Source:RefSeq peptide;Acc:NP_001071544]	22	59573116	59609270	1	1	22:59592223-59592347	LTR				
22	59679148	29	29	100	1	ENSBTAG00000005922	+4055		EFCC1	EF-hand and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25692]	22	59648572	59675093	1	1	22:59678954-59679164	SINE	1	22:59681392-59681749	shelves	CpG:
22	59681970	11	4	36.3	1	ENSBTAG00000014666	-5641		GP9	glycoprotein IX platelet [Source:HGNC Symbol;Acc:HGNC:4444]	22	59687612	59688166	1				1	22:59681392-59681749	shore	CpG:
22	59833243	44	0	0	1	ENSBTAG00000030930	+422		HMCES	5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]	22	59818309	59832821	1				1	22:59832937-59833489	island	CpG:
22	59833266	29	0	0	1	ENSBTAG00000030930	+445		HMCES	5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]	22	59818309	59832821	1				1	22:59832937-59833489	island	CpG:
22	59900957	14	4	28.5														1	22:59898806-59899478	shore	CpG:
22	60025283	39	33	84.6	1	ENSBTAG00000019707	+697		GATA2	GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]	22	60016985	60024586	1				1	22:60025078-60025439	island	CpG:
22	60033375	33	33	100	1	ENSBTAG00000006179	-6534		DNAJB8	DnaJ heat shock protein family (Hsp40) member B8 [Source:HGNC Symbol;Acc:HGNC:23699]	22	60039910	60040605	1	1	22:60032538-60033492	LINE	1	22:60036825-60040773	shelves	CpG:
22	60041424	10	10	100	1	ENSBTAG00000006179	0	promoter	DNAJB8	DnaJ heat shock protein family (Hsp40) member B8 [Source:HGNC Symbol;Acc:HGNC:23699]	22	60039910	60040605	1				1	22:60041371-60041683	island	CpG:
22	60044861	25	25	100	1	ENSBTAG00000006179	+4256		DNAJB8	DnaJ heat shock protein family (Hsp40) member B8 [Source:HGNC Symbol;Acc:HGNC:23699]	22	60039910	60040605	1				1	22:60046135-60046378	shore	CpG:
22	60053980	30	2	6.6	1	ENSBTAG00000030962	-9359		EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1				1	22:60052334-60055355	island	CpG:
22	60057213	14	13	92.8	1	ENSBTAG00000030962	-6126		EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1				1	22:60057389-60057652	shore	CpG:
22	60057213	14	13	92.8	1	ENSBTAG00000030962	-6126		EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1				2	22:60056355-60056571	shore	CpG:
22	60057213	14	13	92.8	1	ENSBTAG00000030962	-6126		EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1				3	22:60052334-60055355	shore	CpG:
22	60065552	15	14	93.3	1	ENSBTAG00000030962	0	intron	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1				1	22:60063269-60087168	island	CpG:
22	60089164	22	15	68.1	1	ENSBTAG00000030962	0	intron	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1	1	22:60089126-60089215	SINE	1	22:60088044-60088715	shore	CpG:
22	60089164	22	15	68.1	1	ENSBTAG00000030962	0	intron	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1	1	22:60089126-60089215	SINE	2	22:60089625-60092488	shore	CpG:
22	60089164	22	15	68.1	1	ENSBTAG00000030962	0	intron	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1	1	22:60089126-60089215	SINE	3	22:60063269-60087168	shore	CpG:
22	60109890	16	16	100	1	ENSBTAG00000030962	0	intron	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1				1	22:60109579-60110042	island	CpG:
22	60120680	17	17	100	1	ENSBTAG00000030962	0	exon	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	22	60063340	60172924	-1				1	22:60120601-60121247	island	CpG:
22	60211403	25	25	100	1	ENSBTAG00000020998	+377		RUVBL1	RuvB like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]	22	60179708	60211026	1				1	22:60211864-60212186	shore	CpG:
22	60211403	25	25	100	1	ENSBTAG00000020998	+377		RUVBL1	RuvB like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]	22	60179708	60211026	1				2	22:60209913-60211187	shore	CpG:
22	60214557	43	0	0	1	ENSBTAG00000004937	-3250		SEC61A1	Sec61 translocon alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:18276]	22	60217808	60229341	-1				1	22:60213957-60214716	island	CpG:
22	60298280	10	8	80														1	22:60298667-60299268	shore	CpG:
22	60415431	14	7	50														1	22:60413482-60413782	shore	CpG:
22	60430082	31	13	41.9														1	22:60428819-60429325	shore	CpG:
22	60452561	17	3	17.6	1	ENSBTAG00000018248	0	intron	MGLL	monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]	22	60443564	60493810	1				1	22:60452020-60452300	shore	CpG:
22	60488926	16	0	0	1	ENSBTAG00000018248	0	intron	MGLL	monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]	22	60443564	60493810	1	1	22:60488915-60488984	Simple_repeat	1	22:60488548-60489148	island	CpG:
22	60496568	12	9	75	1	ENSBTAG00000018248	+2758		MGLL	monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]	22	60443564	60493810	1				1	22:60499901-60500272	shelves	CpG:
22	60508135	25	5	20	1	ENSBTAG00000018031	0	intron	PODXL2	podocalyxin like 2 [Source:HGNC Symbol;Acc:HGNC:17936]	22	60507746	60556978	-1				1	22:60503080-60507957	shore	CpG:
22	60702471	12	11	91.6														1	22:60702489-60702773	shore	CpG:
22	60702471	12	11	91.6														2	22:60700541-60701736	shore	CpG:
22	60723376	29	10	34.4														1	22:60721375-60721778	shore	CpG:
22	60763574	20	9	45														1	22:60761194-60761421	shelves	CpG:
22	60815307	10	8	80														1	22:60814829-60815330	island	CpG:
22	60898356	20	17	85														1	22:60897631-60898773	island	CpG:
22	60923311	39	38	97.4	1	ENSBTAG00000009159	0	intron	PLXNA1	plexin A1 [Source:HGNC Symbol;Acc:HGNC:9099]	22	60913459	60946157	-1							
22	61196042	22	21	95.4	1	ENSBTAG00000005617	0	intron	SLC41A3	solute carrier family 41 member 3 [Source:HGNC Symbol;Acc:HGNC:31046]	22	61189669	61201147	-1				1	22:61196035-61196303	island	CpG:
22	61203470	20	18	90	1	ENSBTAG00000005617	+2323		SLC41A3	solute carrier family 41 member 3 [Source:HGNC Symbol;Acc:HGNC:31046]	22	61189669	61201147	-1				1	22:61203323-61203570	island	CpG:
22	61237953	42	36	85.7	1	ENSBTAG00000014470	0	intron	ALDH1L1	aldehyde dehydrogenase 1 family member L1 [Source:HGNC Symbol;Acc:HGNC:3978]	22	61221251	61248521	-1				1	22:61241766-61242039	shelves	CpG:
22	61237953	42	36	85.7	1	ENSBTAG00000014470	0	intron	ALDH1L1	aldehyde dehydrogenase 1 family member L1 [Source:HGNC Symbol;Acc:HGNC:3978]	22	61221251	61248521	-1				2	22:61233679-61234005	shelves	CpG:
23	864085	32	1	3.1	1	ENSBTAG00000043990	0	promoter	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]	23	184673	864355	-1				1	23:864053-865051	island	CpG:
23	864085	32	1	3.1	2	ENSBTAG00000043990	0	intron	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]	23	184673	864355	-1				1	23:864053-865051	island	CpG:
23	864489	27	0	0	1	ENSBTAG00000043990	+134		KHDRBS2	KH RNA binding domain containing, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]	23	184673	864355	-1				1	23:864053-865051	island	CpG:
23	3231348	39	3	7.6														1	23:3227197-3227581	shelves	CpG:
23	6534545	42	5	11.9	1	ENSBTAG00000017533	0	intron	LRRC1	leucine rich repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14307]	23	6530409	6580289	-1	1	23:6534538-6534650	DNA	1	23:6533274-6533507	shore	CpG:
23	7394357	24	0	0	1	ENSBTAG00000025669	0	promoter	B3GALT4	beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]	23	7394229	7395863	1				1	23:7393812-7395033	island	CpG:
23	7394357	24	0	0	2	ENSBTAG00000025669	0	utr5	B3GALT4	beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]	23	7394229	7395863	1				1	23:7393812-7395033	island	CpG:
23	7717176	22	18	81.8	1	ENSBTAG00000013245	0	intron	ITPR3	inositol 1,4,5-trisphosphate receptor type 3 [Source:HGNC Symbol;Acc:HGNC:6182]	23	7687261	7756803	1				1	23:7718383-7718587	shore	CpG:
23	7717176	22	18	81.8	1	ENSBTAG00000013245	0	intron	ITPR3	inositol 1,4,5-trisphosphate receptor type 3 [Source:HGNC Symbol;Acc:HGNC:6182]	23	7687261	7756803	1				2	23:7719155-7719413	shore	CpG:
23	7763839	20	3	15	1	ENSBTAG00000033603	0	intron	IP6K3	inositol hexakisphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17269]	23	7758144	7820913	-1				1	23:7764674-7765165	shore	CpG:
23	7871260	13	12	92.3	1	ENSBTAG00000015550	0	promoter	MLN	motilin [Source:HGNC Symbol;Acc:HGNC:7141]	23	7865124	7872669	-1							
23	7871260	13	12	92.3	2	ENSBTAG00000015550	0	utr5	MLN	motilin [Source:HGNC Symbol;Acc:HGNC:7141]	23	7865124	7872669	-1							
23	8572937	12	11	91.6											1	23:8572882-8572949	SINE	1	23:8568816-8569116	shelves	CpG:
23	8726791	16	15	93.7	1	ENSBTAG00000024549	0	exon	SNRPC	small nuclear ribonucleoprotein polypeptide C [Source:HGNC Symbol;Acc:HGNC:11157]	23	8726525	8737237	-1							
23	8982503	16	9	56.2	1	ENSBTAG00000016890	0	intron	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A [Source:HGNC Symbol;Acc:HGNC:20961]	23	8838316	9004998	1				1	23:8982459-8983473	island	CpG:
23	9002677	20	19	95	1	ENSBTAG00000016890	0	intron	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A [Source:HGNC Symbol;Acc:HGNC:20961]	23	8838316	9004998	1				1	23:9002533-9005121	island	CpG:
23	9676221	34	0	0	1	ENSBTAG00000010877	-7725		ARMC12	armadillo repeat containing 12 [Source:HGNC Symbol;Acc:HGNC:21099]	23	9683947	9694015	1				1	23:9676055-9677212	island	CpG:
23	9944589	21	0	0	1	ENSBTAG00000020783	-217		MAPK14	mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]	23	9944807	10023618	1				1	23:9944558-9945815	island	CpG:
23	10137002	12	11	91.6	1	ENSBTAG00000013316	+6593		BRPF3	bromodomain and PHD finger containing 3 [Source:HGNC Symbol;Acc:HGNC:14256]	23	10099947	10130409	1	1	23:10136776-10137111	LINE				
23	10137002	12	11	91.6	1	ENSBTAG00000013316	+6593		BRPF3	bromodomain and PHD finger containing 3 [Source:HGNC Symbol;Acc:HGNC:14256]	23	10099947	10130409	1	2	23:10136616-10137007	LINE				
23	10436444	49	0	0	1	ENSBTAG00000011126	0	promoter	STK38	serine/threonine-protein kinase 38  [Source:RefSeq peptide;Acc:NP_001075071]	23	10395680	10436813	-1				1	23:10436530-10437031	shore	CpG:
23	10436444	49	0	0	2	ENSBTAG00000011126	0	utr5	STK38	serine/threonine-protein kinase 38  [Source:RefSeq peptide;Acc:NP_001075071]	23	10395680	10436813	-1				1	23:10436530-10437031	shore	CpG:
23	10506064	28	20	71.4																	
23	10509820	39	36	92.3											1	23:10509644-10510263	LTR				
23	10735230	12	0	0	1	ENSBTAG00000007514	+680		CPNE5	copine 5 [Source:HGNC Symbol;Acc:HGNC:2318]	23	10632882	10734550	-1				1	23:10735000-10735835	island	CpG:
23	11377383	477	287	60.1	1	ENSBTAG00000012069	+3690			Coiled-coil domain-containing protein 167  [Source:UniProtKB/Swiss-Prot;Acc:A1A4P9]	23	11358158	11373693	-1	1	23:11376462-11377639	Satellite	1	23:11373353-11373876	shelves	CpG:
23	11594601	19	0	0	1	ENSBTAG00000005888	+417		MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]	23	11530878	11594184	-1				1	23:11593345-11596600	island	CpG:
23	11595794	19	0	0	1	ENSBTAG00000005888	+1610		MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]	23	11530878	11594184	-1				1	23:11593345-11596600	island	CpG:
23	12323361	34	0	0											1	23:12323064-12323640	LINE				
23	13056157	15	8	53.3	1	ENSBTAG00000011112	-895		KCNK5	potassium two pore domain channel subfamily K member 5 [Source:HGNC Symbol;Acc:HGNC:6280]	23	13057053	13095621	-1				1	23:13057029-13057471	shore	CpG:
23	13056157	15	8	53.3	1	ENSBTAG00000011112	-895		KCNK5	potassium two pore domain channel subfamily K member 5 [Source:HGNC Symbol;Acc:HGNC:6280]	23	13057053	13095621	-1				2	23:13057684-13058015	shore	CpG:
23	13341376	26	19	73											1	23:13341106-13341600	LTR				
23	13778847	11	11	100	1	ENSBTAG00000021381	0	intron	DAAM2	dishevelled associated activator of morphogenesis 2 [Source:HGNC Symbol;Acc:HGNC:18143]	23	13775149	13829110	1	1	23:13778809-13779005	SINE				
23	14247054	23	3	13																	
23	14260126	13	1	7.6																	
23	14486315	13	4	30.7																	
23	15196157	38	22	57.8																	
23	15330962	14	0	0														1	23:15330873-15331298	island	CpG:
23	15375848	42	2	4.7														1	23:15373453-15376179	island	CpG:
23	15404407	13	11	84.6	1	ENSBTAG00000014211	0	intron	FOXP4	forkhead box P4 [Source:HGNC Symbol;Acc:HGNC:20842]	23	15391990	15425174	1							
23	15554313	18	0	0	1	ENSBTAG00000003818	-6100		PGC	progastricsin [Source:HGNC Symbol;Acc:HGNC:8890]	23	15560414	15568723	-1				1	23:15553988-15554435	island	CpG:
23	15623586	17	1	5.8	1	ENSBTAG00000008981	0	promoter	USP49	ubiquitin specific peptidase 49 [Source:HGNC Symbol;Acc:HGNC:20078]	23	15616807	15624462	-1				1	23:15623209-15624438	island	CpG:
23	15623586	17	1	5.8	2	ENSBTAG00000008981	0	exon	USP49	ubiquitin specific peptidase 49 [Source:HGNC Symbol;Acc:HGNC:20078]	23	15616807	15624462	-1				1	23:15623209-15624438	island	CpG:
23	16153485	28	6	21.4														1	23:16154702-16154906	shore	CpG:
23	16757307	11	0	0	1	ENSBTAG00000019908	-1824		CUL9	cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]	23	16759132	16794939	1				1	23:16757122-16757554	island	CpG:
23	17087441	24	0	0	1	ENSBTAG00000018970	+1823		XPO5	exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]	23	17044379	17085618	-1	1	23:17087440-17087488	Simple_repeat	1	23:17087313-17087805	island	CpG:
23	17246684	22	21	95.4	1	ENSBTAG00000005339	-9262				23	17255947	17269998	1							
23	18671899	10	0	0	1	ENSBTAG00000004104	0	promoter	RUNX2	runt related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]	23	18671464	18805208	1				1	23:18670513-18673276	island	CpG:
23	18671899	10	0	0	2	ENSBTAG00000004104	0	intron	RUNX2	runt related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]	23	18671464	18805208	1				1	23:18670513-18673276	island	CpG:
23	18926388	14	7	50																	
23	19276961	45	1	2.2	1	ENSBTAG00000010244	0	intron	CLIC5	chloride intracellular channel 5 [Source:HGNC Symbol;Acc:HGNC:13517]	23	19167358	19333272	-1				1	23:19276850-19277657	island	CpG:
23	19714770	31	0	0											1	23:19714768-19714813	Low_complexity	1	23:19714521-19715035	island	CpG:
23	20054666	31	29	93.5	1	ENSBTAG00000004347	0	intron	ADGRF5	adhesion G protein-coupled receptor F5 [Source:HGNC Symbol;Acc:HGNC:19030]	23	20052363	20128180	-1	1	23:20054570-20054784	SINE				
23	23123412	13	1	7.6	1	ENSBTAG00000020426	+726		TFAP2B	transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]	23	23097251	23122686	1				1	23:23123229-23123477	island	CpG:
23	24650643	11	7	63.6	1	ENSBTAG00000009112	0	intron	TRAM2	translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855]	23	24637969	24702830	-1				1	23:24650370-24650800	island	CpG:
23	24977150	22	0	0	1	ENSBTAG00000004288	0	promoter	GSTA4	glutathione S-transferase alpha 4 [Source:HGNC Symbol;Acc:HGNC:4629]	23	24963227	24977317	-1				1	23:24976843-24977361	island	CpG:
23	24977150	22	0	0	2	ENSBTAG00000004288	0	utr5	GSTA4	glutathione S-transferase alpha 4 [Source:HGNC Symbol;Acc:HGNC:4629]	23	24963227	24977317	-1				1	23:24976843-24977361	island	CpG:
23	27040687	20	1	5	1	ENSBTAG00000038904	0	utr3	PRRT1	proline-rich transmembrane protein 1  [Source:RefSeq peptide;Acc:NP_001070415]	23	27038200	27041581	1				1	23:27040418-27040893	island	CpG:
23	27219326	55	0	0	1	ENSBTAG00000007453	0	tss	NELFE	negative elongation factor complex member E [Source:HGNC Symbol;Acc:HGNC:13974]	23	27219377	27225118	1				1	23:27219135-27219620	island	CpG:
23	27219326	55	0	0	2	ENSBTAG00000007453	0	promoter	NELFE	negative elongation factor complex member E [Source:HGNC Symbol;Acc:HGNC:13974]	23	27219377	27225118	1				1	23:27219135-27219620	island	CpG:
23	27332834	11	3	27.2	1	ENSBTAG00000025441	0	promoter			23	27331773	27333698	-1				1	23:27332041-27333841	island	CpG:
23	27332834	11	3	27.2	2	ENSBTAG00000025441	0	exon			23	27331773	27333698	-1				1	23:27332041-27333841	island	CpG:
23	27464295	21	0	0	1	ENSBTAG00000019685	0	promoter	BAG6	BCL2 associated athanogene 6 [Source:HGNC Symbol;Acc:HGNC:13919]	23	27463438	27474655	1				1	23:27462967-27464163	shore	CpG:
23	27464295	21	0	0	2	ENSBTAG00000019685	0	utr5	BAG6	BCL2 associated athanogene 6 [Source:HGNC Symbol;Acc:HGNC:13919]	23	27463438	27474655	1				1	23:27462967-27464163	shore	CpG:
23	27631838	23	4	17.3														1	23:27631596-27631845	island	CpG:
23	27955534	21	20	95.2	1	ENSBTAG00000010698	0	intron	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	23	27949626	27961526	-1							
23	28105376	24	0	0	1	ENSBTAG00000006969	0	tss	TUBB	tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]	23	28101727	28105320	-1				1	23:28105261-28105502	island	CpG:
23	28105376	24	0	0	2	ENSBTAG00000006969	0	promoter	TUBB	tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]	23	28101727	28105320	-1				1	23:28105261-28105502	island	CpG:
23	28128776	45	0	0	1	ENSBTAG00000039695	0	promoter	PPP1R18	protein phosphatase 1 regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413]	23	28128194	28137021	1				1	23:28128541-28128882	island	CpG:
23	28128776	45	0	0	2	ENSBTAG00000039695	0	exon	PPP1R18	protein phosphatase 1 regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413]	23	28128194	28137021	1				1	23:28128541-28128882	island	CpG:
23	28153858	24	21	87.5	1	ENSBTAG00000006958	0	exon	C6orf136	chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]	23	28152665	28156380	-1				1	23:28155611-28156650	shore	CpG:
23	28259434	20	0	0	1	ENSBTAG00000007643	0	intron	TRIM39-RPP21	TRIM39-RPP21 readthrough [Source:HGNC Symbol;Acc:HGNC:38845]	23	28257737	28271232	-1				1	23:28259396-28259825	island	CpG:
23	29746096	10	7	70														1	23:29745881-29746097	island	CpG:
23	30178505	10	7	70	1	ENSBTAG00000031871	0	promoter	NKAPL	NKAP-like protein  [Source:RefSeq peptide;Acc:NP_001095968]	23	30175393	30179010	-1				1	23:30178721-30179131	shore	CpG:
23	30178505	10	7	70	2	ENSBTAG00000031871	0	exon	NKAPL	NKAP-like protein  [Source:RefSeq peptide;Acc:NP_001095968]	23	30175393	30179010	-1				1	23:30178721-30179131	shore	CpG:
23	30876744	16	0	0																	
23	30904532	117	25	21.3											1	23:30904450-30904607	LTR				
23	31281408	10	0	0	1	ENSBTAG00000010784	0	tss	ABT1	activator of basal transcription 1 [Source:HGNC Symbol;Acc:HGNC:17369]	23	31278371	31281323	-1				1	23:31280925-31281496	island	CpG:
23	31281408	10	0	0	2	ENSBTAG00000010784	0	promoter	ABT1	activator of basal transcription 1 [Source:HGNC Symbol;Acc:HGNC:17369]	23	31278371	31281323	-1				1	23:31280925-31281496	island	CpG:
23	31554117	29	0	0	1	ENSBTAG00000031778	0	promoter	HIST1H2BD	histone cluster 1, H2bd [Source:HGNC Symbol;Acc:HGNC:4747]	23	31554350	31555332	-1				1	23:31554916-31555213	shore	CpG:
